% Model:              ns_case2_nocirc.mph
% Version:            COMSOL 6.0.0.354
% Date:               May 19 2023, 19:47
% Dimension:          2
% Nodes:              12910
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  p (Pa)
3.9702169193757118        0.4376778848563129       0.5995252148532363       0.05411531248150111      -0.0035376629075451007
4                         0.4547969687089177       0.616957043223725        3.634739019002444E-4     -0.0011224925551087787
3.9687712385324803        0.4735459823966158       0.6432723607110709       0.06281735080922289      -0.0036923933659969263
4                         0.4915496778266104       0.6593968236835268       4.8277511677433923E-4    -0.0012544459304155268
3.967201195099426         0.5112275659218127       0.6841897367998984       0.07184796742949408      -0.003770594666997689
4                         0.5301711850277804       0.698433486847441        6.258058773243379E-4     -0.0013314495885836323
3.965581291601903         0.5508215970705971       0.7208038028069944       0.0808912262977738       -0.0037447614174670805
4                         0.5707565149315306       0.7325655689162037       7.891060214969882E-4     -0.0013320159933094204
3.963864821949622         0.5924324300694194       0.751491864348078        0.08973772679256097      -0.003610550666013928
4                         0.6134055236165243       0.7600905099414842       9.689356328019088E-4     -0.001225822752921578
3.962032273435976         0.6361706013844143       0.7744547440374933       0.09813257299014734      -0.0033527794492889326
4                         0.6582231449310587       0.7791253309679359       0.0011541838921426374    -9.743592699650246E-4
3.9602500547602286        0.6822497680624479       0.7878136566753254       0.10563155159953157      -0.0028949097896596864
4                         0.705319648239028        0.7878222020837221       0.0013225849827176164    -5.810167678789129E-4
3.958679662176458         0.7307691999524554       0.789613606891096        0.1118268740135553       -0.0022128432459301954
4                         0.7548109098905846       0.7844280034530553       0.0014464790261167501    -5.945193298096218E-5
3.957399647250905         0.7815030735498636       0.7782044600129704       0.11632954219430891      -0.001403639736265389
4                         0.8068186983763683       0.7674049482353325       0.0015078780138154182    6.599007599930004E-4
3.956343768030349         0.834296092607215        0.7526089688002737       0.11897195935564571      -4.4107271432682033E-4
4                         0.8610361760925005       0.7358403365109781       0.0014944481287477867    0.0015919169091346264
3.955644037873576         0.8887563818324162       0.7128810708412199       0.11940342215628674      5.554776125150863E-4
4                         0.9163114415065721       0.6906911223380287       0.001398521655544476     0.002221508692502543
3.9553241774326917        0.9442202733100682       0.6604848099497574       0.11746091686212178      0.0013482717590413572
4                         0.9720054025884122       0.6342271764940541       0.0012321963173103523    0.002507570514674749
3.9551722535118103        0.9999783496886292       0.598178826984114        0.11327214353030467      0.0018996991241557284
4                         1.0279945974115876       0.5688947352377575       0.001025506791578203     0.002693734457120744
3.955327034457289         1.055741598470263        0.5290135213746582       0.10671252670952554      0.0022566914534989375
4                         1.083688558493421        0.4982164165610879       8.046990998997542E-4     0.0025505530485945317
3.955597047823412         1.111183436554835        0.456201592281634        0.09831415988828006      0.002374540367150999
4                         1.1389638239075017       0.4249984520419774       5.970886758520462E-4     0.0023339626871510277
3.956107737087961         1.166072562689758        0.3825081546196811       0.08842322180218094      0.00244279244565814
4                         1.1931813016236323       0.3520772084012495       4.01942056026422E-4      0.0020045985873523076
3.957906429054107         1.2191851957282254       0.3117020099429712       0.07663790121335153      0.0022859167643614255
4                         1.2451890901094171       0.2831010475352194       2.563901905045832E-4     0.001453979635173638
3.959069503469607         1.269567075286985        0.24608730750863814      0.06573850077700806      0.0018290943990101267
4                         1.2946803517609728       0.21909606188418737      1.5386064671480909E-4    9.177614140112022E-4
3.9607896215085887        1.3179347054687767       0.18571299505790329      0.05506306006158517      0.0013354356062407304
4                         1.3417768550689422       0.16081058822354297      8.727761868202751E-5     4.6464156462703806E-4
3.9622827603982507        1.363924270354119        0.13137440658621805      0.04619577577008413      6.604391184369483E-4
4                         1.386594476383477        0.10854212945731184      4.495051018212555E-5     5.8382836580082665E-5
3.964187328488398         1.4076827024810528       0.08359757304512598      0.03895595658589641      -1.3374974690864868E-4
4                         1.42924348506847         0.0630588414141425       2.263571438343047E-5     -3.1255773384029456E-4
3.9656939410982144        1.4492847026209954       0.04322876201812722      0.034388554898498076     -0.0012140967674826016
4                         1.4698288149722207       0.025503586957494048     1.0831628332300097E-5    -8.883661672591005E-4
3.9673754285177867        1.4888342299051982       0.012450370615223456     0.0321696188203966       -0.0028545364961527387
4                         1.5084503221733903       -0.0010229362079064138   2.7313250197367582E-5    -0.002921160360944789
3.9689753380721506        1.5263866247588185       -0.005424208134327963    0.031556941346576856     -0.006391541042788736
4                         1.545203031291083        -0.00973573951384622     4.047672741135175E-5     -0.008535724628361744
3.9704107332412177        1.562205710004161        -0.012185825446844477    0.02914066548986159      -0.011267769385780132
4                         1.580177368724105        -0.012129208696231339    2.4952555185051036E-5    -0.01406563405813893
3.9718678493119857        1.596363898583303        -0.014460873797211629    0.02498740985937103      -0.01525323747495721
4                         1.6134593854694717       -0.013570813894750183    1.3796077794492822E-5    -0.017738428538400602
3.973148895210979         1.6289779776076434       -0.015506906524490974    0.020695374201778447     -0.018056087319766042
4                         1.6451309686238438       -0.01442537583596095     8.243455083158385E-6     -0.020130940201895677
3.974445026923436         1.6599758573425019       -0.01602313718379729     0.01672293744336908      -0.020036350168966013
4                         1.6752700430273024       -0.014974750956457547    4.430494502474215E-6     -0.021722826264150393
3.9758824523240626        1.6894189200344008       -0.016267505706726724    0.013169406868978223     -0.021412737649936592
4                         1.7039507630889106       -0.0153273339102247      2.476229686542558E-6     -0.02277324588603084
3.977101294577073         1.717439192958339        -0.01638741366656381     0.010227792048412775     -0.02235291367937572
4                         1.73124369485253         -0.015551232211124357    1.0083604656174197E-6    -0.023449718973834226
3.9783531466762807        1.7441142659357876       -0.01641323677738231     0.007720672512794006     -0.02296562401670924
4                         1.7572159898668882       -0.015678877938126765    8.024257038941122E-8     -0.02383980480280054
3.9795716870865605        1.7695377909777108       -0.016377450564887083    0.005621872573195858     -0.02331931175188749
4                         1.7819312590818703       -0.01573434680166474     -5.011944188840498E-7    -0.024008522615320407
3.9807042080647856        1.793639781389526        -0.016300156564629634    0.0038870432118930306    -0.023467493481682585
4                         1.805450363940801        -0.015731114912147893    -1.049780168887272E-6    -0.024000018910828248
3.981702806187706         1.8165905747050701       -0.016188242666333705    0.0024627680777042148    -0.02344012318293759
3.9999999999999996        1.8278313903378753       -0.01568003103604198     -9.592107210619436E-7    -0.023846475620993457
3.9817780565814505        1.8385864690026394       -0.016077781073640298    0.0013626852261923378    -0.023259186121460138
3.999999999999999         1.8491290466036487       -0.015583894652806388    -1.8970987714198553E-6   -0.023560082369573087
3.9827926384730175        1.8592763607221914       -0.015887506358762436    3.680960901374024E-4     -0.022940668458743565
3.9999999999999996        1.8693954484759545       -0.015436851654348554    -2.156637557231658E-6    -0.0231202075830149
3.9837769228940587        1.8789446306139344       -0.015663166912078124    -4.3713496563121745E-4   -0.022485131371993844
3.9999999999999996        1.8886799157609067       -0.015249614611246751    -2.2931894021208337E-6   -0.022535312876522648
3.984294229351315         1.8976648567811045       -0.015408227985751302    -0.0010919495995558388   -0.02188271449537951
4                         1.9098579816049808       -0.014952921961444744    -3.065545812556658E-6    -0.021654951566762823
3.9851047977016507        1.918725430556335        -0.015012093330459527    -0.001691079591698232    -0.02096309071623319
4                         1.9333891370780334       -0.014450947197566429    -4.501400904610966E-6    -0.020252975451083406
3.9859466398535255        1.9415703659022518       -0.01436088673789933     -0.0021482584205381144   -0.019484206724243423
4                         1.953755113726232        -0.013730562300114034    -5.970534020894432E-6    -0.018269775608290358
3.9866052912149637        1.9614165721353254       -0.01327271089595662     -0.002291983294125927    -0.01749652107998376
4                         1.9714139640101822       -0.01248630625829906     -8.43971237239288E-6     -0.015480742022115619
4                         1.9823874413699742       -0.010809147300698685    -1.0594809258688421E-5   -0.012082299666115104
3.9888346274287594        1.9760809440821407       -0.011621882869154802    -0.0018711383048116462   -0.01513603936342997
4                         1.989576982729268        -0.008550853722913535    -7.62777515693145E-6     -0.008269903926376295
3.990159065299799         1.985071079803245        -0.009578511107158667    -0.0013366396336202586   -0.013154326244205644
3.9999999999999996        1.994058376079914        -0.006167598790912975    -2.576599109512187E-5    -0.004894634620527998
3.9913767528208695        1.9902105470998837       -0.0076158881061456195   -8.244008368549065E-4    -0.011662860424803627
0.013377926421539676      0.006271602818105083     0.024894128261229314     2.3938966091316013E-6    0.1151523351644383
0.030271930352675842      0.010583808388453084     0.041841883401730756     -4.63613167863427E-6     0.11382839560482409
0.026755852842943906      0.006276209915975663     0.024916909078619685     -4.0016060278852824E-7   0.11410130606443374
0.040133779264348135      0.006280817013846243     0.02493809098840302      -6.703493576954248E-7    0.11304469149768419
0.04325126997281428       0.0107179346621638       0.04236797920748823      -1.8693509777442447E-7   0.11278711582234935
0.053511705685752364      0.0062873359226618495    0.024965788810297086     -6.816763107074059E-7    0.1119750052242682
0.019936063534558127      0.012183494514387666     0.048099607247764346     4.498264479354673E-6     0.11460831175504148
0.013412015210085658      0.9943425340521062       0.02246564350942192      -3.4927677599393573E-6   0.11394900229591827
0.056595181569906186      0.010836989647845989     0.04283666781522651      -2.4451784882131976E-6   0.1117312943225562
0.0668896321071566        0.006315588827845249     0.025080328567273064     -1.1126753006811885E-6   0.11091075369898792
0.028970186973418213      0.015286753016575332     0.06013732940484382      -4.212023442238726E-6    0.11392002027079688
0.041791706193721447      0.016186009422677273     0.06363085715686129      -4.935971938887913E-7    0.11289956498486094
0.054779705886509385      0.016441904232861487     0.0646211737378542       -4.428708094463128E-6    0.11187582056411528
0.021561166636884788      0.020659086152244575     0.080848052602163        1.1709670607646712E-5    0.11447421264002088
0.037963277030595544      0.9896631546209818       0.04086850711242756      5.188698813759022E-6     0.11197646235715708
0.04023604563025698       0.9940171023841576       0.02375815968393482      1.6657369714216805E-6    0.11180644374976875
0.026824030420171317      0.9941852313807702       0.023095431543211815     6.226932050472443E-7     0.1127937447661522
0.024580424576767693      0.9901699070431118       0.038889160099487015     8.258427184864412E-8     0.11295388155539991
0.06962331473227917       0.010968018222509044     0.04335390933910394      -2.712604955569856E-6    0.11068445026003641
0.08026755852856082       0.006350791149791169     0.02522225201501981      4.3602991962921344E-7    0.10983805104110708
0.08285224800829873       0.010721418711396353     0.04239182313487389      5.950029491877778E-7     0.10963153733919762
0.09364548494996505       0.006382028648324384     0.025343844872621264     -6.47993302143289E-7     0.10876404218993788
0.09558706204821384       0.011340352004238158     0.04481050120794398      -3.987007361223922E-7    0.10860622099961448
0.10702341137136928       0.00640597011128167      0.02544006911708722      4.5792133088353527E-7    0.10767105374294575
0.10913113363728424       0.011331748766595049     0.04477535754354895      1.3324841655770763E-6    0.1075036900105676
0.12040133779277351       0.006424501752326507     0.025511036056829074     2.655139915136499E-7     0.1066042081226382
0.12224832552160031       0.011310775366761684     0.044693006880113094     3.487791810645153E-7     0.10645609552939228
0.13377926421417774       0.006441325852704923     0.02557699962254977      3.4026797207505804E-7    0.10552697252054019
0.06794607425767078       0.016805691681165733     0.06603510840915437      -5.303963849500667E-6    0.11082224980964621
0.06181026767414857       0.02463919519201445      0.09603124338556662      -1.0776457790768934E-5   0.1113532279892505
0.03446547717159084       0.02427310171532096      0.09465022399948782      -1.4689675281411744E-5   0.11348965057602876
0.04804387783677133       0.024152426145364288     0.09418379688509736      2.8623156089662172E-6    0.11239518154759566
0.024426251584540957      0.030698965765681027     0.11891568849132135      1.5634709488480278E-5    0.11421418075237273
0.05167520381947395       0.9893758424638819       0.042005184141229605     1.945796352758963E-6     0.11087210338930874
0.05364806084034264       0.9938619878552009       0.02437816739428364      8.7632112064118E-7       0.11071382152526865
0.06532888135737927       0.9891246009300244       0.04299614882490874      6.779860883540436E-6     0.10980790864289526
0.0670600760504283        0.9937334047734407       0.02489176667096259      2.890527786792904E-6     0.10967063086729353
0.041843178364158906      0.9833207062060807       0.06554026657891743      7.982199221325554E-6     0.11168251723945155
0.02702986811049094       0.985507174514446        0.05706357064374223      2.6492310691960254E-6    0.1127798137979027
0.021514753776019437      0.9780735186817869       0.0856904895666529       -5.798510248859623E-6    0.11319541892174065
0.08070585911871322       0.01729261821812337      0.06791513786971619      1.8095625890280215E-6    0.10979321791854081
0.13540740562288522       0.011307221454518356     0.04467779651710976      9.721285698953674E-7     0.10539648376080284
0.14715719063558197       0.0064593230768820705    0.025646618914003615     3.111991545001387E-7     0.1044585370058779
0.14894246935071365       0.011324385654526963     0.04474228562799418      7.553148141302064E-7     0.10431585708207676
0.1605351170569862        0.006478994674264743     0.025723111657905785     3.104601362381142E-7     0.10338633796569632
0.09367867184496803       0.017537193813709977     0.0688596171187471       -3.69815026008488E-6     0.10876156381975756
0.10688843864178087       0.01747215740514591      0.06860726690414741      2.6052839667813467E-6    0.10768182172147196
0.12018055667631282       0.01736868319969604      0.06820659501315962      1.6043372651139816E-7    0.10662498175328482
0.13350268757863143       0.017317377946715604     0.06801000974301723      2.2098176162102865E-6    0.10554738570203794
0.07438707227474778       0.025749896523875652     0.10026838667798522      -5.027306677913171E-6    0.11027580723376217
0.06761362319869492       0.03280267970411666      0.12675669136438675      -9.825014193473967E-6    0.11086070959654856
0.05738088817144979       0.03491848197989751      0.1346625065899143       -2.217589550687742E-5    0.1118148300968587
0.04189003776701526       0.038730081466909046     0.14879298582205727      8.410704830189089E-6     0.11290511204192978
0.027306937437267653      0.04869952561659775      0.18515124869856928      -1.0886185915372038E-5   0.11395444447266741
0.0785621948518484        0.9888863386406724       0.043942071335949025     5.141297661361742E-6     0.10873331329865925
0.08047209126051395       0.9936357959526427       0.02528723700378923      1.8378164686263235E-6    0.10857656741521018
0.09176649025670422       0.9887186193318367       0.04460068522685267      -1.702910638188407E-6    0.10765321313997663
0.09388410647059961       0.993566760069218        0.025560250930642365     -1.1416112447750533E-6   0.10748235978599277
0.053780345634534966      0.9838509555416934       0.06349848399112891      6.780256457746841E-6     0.11068906931282325
0.06712812842874039       0.9834173530641426       0.0651880139099769       1.430625971010478E-5     0.1096604077650059
0.04713052965172842       0.975368927292014        0.09600695089440008      -3.4692769263241882E-6   0.1112236818481457
0.033479845938129575      0.9766832688071991       0.09102419092895624      2.3860334825201953E-5    0.11231056118128695
0.02362555143440006       0.9675999221126764       0.12526315584893732      1.827630192201328E-6     0.11297967597186431
0.08662964136819605       0.026093089802642765     0.10156045758456479      3.25611116330262E-6      0.10931780054215416
0.16253795721058484       0.011361286614086172     0.04488479718765118      7.924838499185089E-7     0.10322688723528663
0.17391304347839043       0.006497904936298518     0.0257965089591218       2.782141937914285E-7     0.10232349903717117
0.175650011675698         0.011409460768852926     0.04507205989014726      1.0698506293204794E-6    0.10218634688632357
0.18729096989979466       0.006513942093046935     0.025857330839704686     1.036986148359981E-6     0.10124722400814859
0.14683768192168836       0.017326850622615422     0.06804242791965182      1.6423496332359498E-6    0.1044871001869923
0.1601761142701014        0.017381810264564042     0.06825271934076642      1.7700177512473462E-6    0.10341359367039309
0.10008865927960282       0.027296931932683392     0.10609763446938127      1.9842866822122897E-6    0.10823494556337772
0.11336025171229777       0.027021350670154914     0.10506607285849272      5.929901664403781E-7     0.10716350364351361
0.12664098825529402       0.02678084860478091      0.10415657445556627      -2.4527979001854113E-6   0.10610702519069813
0.1399449772832276        0.026740933885332854     0.10401112035714745      6.760563661973775E-6     0.10502636690976218
0.07804929534258913       0.038698595158699375     0.14868948387987604      8.129289616422949E-6     0.1098882820791888
0.06654835978257616       0.042141236818614564     0.16122612117277627      -3.337611911629369E-5    0.11092353829269515
0.05754268349728081       0.05023112973175942      0.19064627566909428      9.810286331906552E-6     0.11169994066791666
0.04406414867020542       0.05813693931374237      0.21887070265822153      2.1503205235341767E-5    0.11274131962434875
0.029184299940947157      0.06871943459647085      0.25568803980923155      -2.2946311184711303E-5   0.11386632743664145
0.10547619897467951       0.9886310330718424       0.04493840335314376      -2.3540271567661054E-6   0.10654705276593492
0.10729612168068527       0.9935213170716651       0.025735639479563505     -1.1222762356331956E-6   0.10640173134675801
0.11918158572038841       0.9886089580117825       0.04502505817746375      1.2077145190617444E-6    0.10544910531705183
0.12070813689077092       0.9934952892855919       0.025837542037221488     4.850899488290468E-7     0.10533016653438057
0.08046976722489237       0.9829593712775708       0.06697024575753975      7.834429942224151E-6     0.10857692351528457
0.09397729651650323       0.9826841807311906       0.06803378274186977      -4.073631905824992E-6    0.10746601202434612
0.06078207757958029       0.9751117728451778       0.09700286950442795      2.7188110321437466E-5    0.1101727810575772
0.07359240971513432       0.973948614578856        0.10143315322601555      1.7965132000681244E-5    0.1091280866111183
0.05262536562851736       0.9656436210369518       0.13257304765293704      3.7844263897968974E-5    0.11078063899966942
0.040775518547138144      0.9610359474970687       0.14970955446713827      1.4278857275104147E-5    0.11178971486454158
0.02698221703063944       0.9503324666288506       0.18862826139006852      4.380450096046846E-5     0.11276155441912274
0.09298664388751485       0.03959169401081733      0.15192286402455954      7.622687931825311E-6     0.10882957743094528
