% Model:              ns_case2.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 30 2023, 10:37
% Dimension:          2
% Nodes:              21651
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  p (Pa)
2.799186383495272         0.8034385774353758       0.004020902455350445     -0.07423236611809143     1.15862908630167
2.8                       0.8                      0                        0                        -0.5375766852338285
2.803409321745103         0.8                      0                        0                        -1.8395951156107506
2.803409321745103         0.799181391138626        0.03557518176074968      -0.004054800031788677    -1.7950329554464062
2.8                       1.0965614225646243       0                        0                        0.5267876678297959
2.8                       1.1                      0                        0                        -0.6028863692536389
2.799178531204012         1.0965614225646243       0.0026071788337015587    0.05960328970487304      0.5012497983905061
2.8034093217451024        1.1                      0                        0                        -1.4199436329222839
2.8034093217451024        1.1008178875824273       0.015996537183543505     0.002725940711064483     -1.389503374763604
3.9999999999999996        0.005609773651897409     0.023472713652018144     -2.4187697210115275E-7   6.669942013973857E-5
4                         0.010817601350737727     0.0453450024930146       -9.267534987171044E-7    1.2174715093399665E-4
3.9911195006157385        0.010300341835078785     0.04322598524756379      7.417077129770167E-5     -2.1082423156384365E-4
4                         0.020380071372669617     0.08549841667956426      -1.0118069075541056E-6   1.7985628650719136E-4
3.989593057770294         0.017976266979458234     0.07550717602320066      2.2232408130771673E-4    -1.4656914063208932E-4
4                         0.03280152219638843      0.13742739929915054      -2.0692930801949227E-6   3.0071091490708655E-4
3.989111867246958         0.029924614505642027     0.125639934177711        5.902115701089124E-4     -4.9698404620466395E-5
4                         0.04909605081534352      0.2048776799019324       -2.8887829880864955E-6   3.6602924435521323E-4
3.9870497612013085        0.04702992755179858      0.1967409294970992       0.0015565998849152024    -1.2508864061414247E-4
4                         0.0720978218928856       0.29791017723335345      1.6167982698741229E-6    4.8067960191790806E-4
3.985928564625745         0.06661859072034179      0.2764094050550611       0.0031122291184671057    -1.7272511286014884E-4
4                         0.09192820238993415      0.3751762319038174       8.467335132441045E-6     5.349003100963221E-4
3.984416608510735         0.08433669152563567      0.3466710414513958       0.0051893568562593265    -3.5105617941974516E-4
4                         0.11122546598418914      0.44731691279781277      1.6182880118586695E-5    5.690469025179691E-4
3.9844667102778963        0.10268448641888052      0.41674177267032947      0.007492686250160416     -5.118082464890031E-4
4                         0.1302684546725732       0.515162307168524        2.6530092282775963E-5    5.715117493344505E-4
3.9840109104472807        0.12159403198374655      0.48590797792318213      0.01054503382116595      -7.099514606035104E-4
4                         1.986345657413502        0.018272428290216806     1.2287544395823722E-7    1.1510102693955171E-4
3.9999999999999996        1.9936692850204558       0.008556460159763735     1.6541777952579988E-7    8.463700718831342E-5
3.9904480207071393        1.9887601407278612       0.015066141336855724     -1.775149443997995E-6    3.2450519550212366E-4
4                         0.1507767929343644       0.5837483743263424       4.9302586222205236E-5    6.30042631306436E-4
3.982666508152035         0.14104473751161703      0.5533233296791726       0.01463707763669681      -9.156232875347426E-4
4                         1.9790220298065484       0.027796061158215007     3.5623762507884805E-7    1.6269892076408365E-4
3.989122996343457         1.9817784769122715       0.02420833560539928      -8.303627078366775E-6    3.8134318305621425E-4
4                         0.17205825900432625      0.64948045992454         7.862968498409578E-5     6.234685681257448E-4
3.981667278592764         0.16178770902893896      0.6203398507428545       0.019352804946653288     -0.0010481478134275726
4                         1.9667508295303722       0.04331951028798253      2.475433732960036E-7     2.2164346216580586E-4
3.988028115764656         1.969620169330769        0.039709912577051004     -3.316752396760675E-5    4.3330808392332926E-4
4                         0.19442172677678674      0.7118768959075826       1.1920407642736378E-4    6.069255417209218E-4
3.9806423327133675        0.1836051130493107       0.6847000541100217       0.024766078128503954     -0.0011931234662337648
4                         1.950032056678285        0.06354356852436692      3.5657282661380523E-7    2.8494782003264603E-4
3.986581118223264         1.953738457251808        0.059088903561815294     -9.041195989847985E-5    4.6739631277293664E-4
3.9999999999999996        0.21792200742124487      0.7694334119992104       1.7307740253356366E-4    5.857257061968064E-4
3.979549579450918         0.2066405300792165       0.7452003502639296       0.030817621456778844     -0.0012665193334401457
4                         1.9302535536709995       0.08607043559954293      3.7821050186360214E-7    3.300739639336803E-4
3.985771391588256         1.9359011504734545       0.07971519863017723      -1.7558422209026212E-4   5.031878187641367E-4
3.9999999999999996        0.2426168070403545       0.8205281886866328       2.3796294705271154E-4    5.698367108186746E-4
3.978479314972298         0.23095339788042776      0.8000902955544295       0.03728343501939462      -0.0012769992311794395
4                         1.9079344300061258       0.10964326315690505      -3.218590630316317E-7    3.577388166321525E-4
3.984496013854534         1.91589201099923         0.10135203211613338      -3.078407317593742E-4    5.296842914158461E-4
3.9999999999999996        0.2685667605943043       0.8635193503576714       3.0814419272892635E-4    5.456103650871096E-4
3.9775800308104756        0.2564934340076827       0.8473559430998803       0.04377988567509713      -0.0011686140666830064
4.000000000000001         1.888744465640123        0.12827121355679028      -6.348653835645903E-8    3.432041759102726E-4
3.9844859091925415        1.897590400640659        0.11978678839913344      -4.1811383499314484E-4   5.009386598513458E-4
4                         0.29583561201674463      0.8971956747075899       3.692591613925148E-4     5.504048180208573E-4
3.97710489150015          0.2831041980829285       0.8851263639782753       0.04967659809568087      -9.99297571289801E-4
3.999999999999999         1.8694740187068075       0.14552183796253165      -2.19564166385694E-7     3.5626392305749E-4
3.983731917357648         1.8788011097220139       0.1372972204245998       -5.723809095721926E-4    5.211061333871833E-4
3.9999999999999996        0.3244903617516792       0.9204471358499907       4.2559111854556015E-4    0.001325642009418207
3.976729568047403         0.3106686127744255       0.9124843770286678       0.05505968804948492      -5.332068175107582E-4
4                         1.8492227460267434       0.16208707327580407      -5.266990655056438E-7    3.765075099223505E-4
3.982797019536436         1.8590377450280744       0.1542061768516002       -7.778027315659643E-4    5.36190907787232E-4
3.9999999999999996        0.35253130585372777      0.9320300155856897       4.434656135882898E-4     0.0026213760735623553
4.000000000000001         0.3779705839298387       0.9334365149904033       4.4781193224938093E-4    0.002414677552910419
3.9775730099185758        0.3644743441727128       0.9345531747882866       0.06174346906014432      8.807419705877208E-4
3.976733393745245         0.33843489761008644      0.9286506674651775       0.05950556056753864      5.354474760543731E-4
3.999999999999999         0.40145796831431774      0.9283056973676017       4.224407675546694E-4     0.0014390619136370687
3.978619633285153         0.3900489283810062       0.9321310776900694       0.06281928644586386      0.0011253465032508893
3.9999999999999996        1.8279414200784319       0.1777425117184551       -7.22884836383314E-7     3.8595975395381085E-4
3.9823553651518266        1.838562907093375        0.17010686352715806      -0.0010064020483477433   5.394377556457836E-4
4                         0.424791542677958        0.9174762627653795       4.034234084103387E-4     0.0011958265668358206
3.979207524047958         0.4142453162327615       0.9232538539945937       0.06363687176545037      0.0010359483997322881
4                         1.8055780341148788       0.19230823784539755      -1.3795499873896005E-6   4.065082005199813E-4
3.9812744918022402        1.8165051037158673       0.18540115326159892      -0.0013305973251748439   5.478596621903785E-4
3.999999999999999         0.4481251240517098       0.9016321686015125       3.9539331290031407E-4    0.0012034574171046117
3.9794818282787356        0.437475478481012        0.909300320669625        0.06415626044839166      9.87619344752975E-4
3.9999999999999996        1.7820777898342768       0.20549468710392718      -1.7724272806474138E-6   4.12246689204987E-4
3.9806145509569006        1.7941247926614552       0.19897967965946337      -0.0016867064680482161   5.296870506968045E-4
3.999999999999999         0.4714587099160114       0.8810743785300345       3.859856852252425E-4     0.0012820139035022366
3.9794161760341917        0.46058559039991287      0.8907806998389599       0.06457047155332828      0.0012712169182324323
4                         1.7573830244954465       0.21711924197644025      -2.4988564471370004E-6   4.66599121437559E-4
3.9788522490098654        1.7696346044801785       0.211648202951257        -0.0022320904634171575   5.52479105583456E-4
3.999999999999999         0.49479229871537134      0.8561524340560595       3.7024485929748374E-4    0.001361779881941372
3.979438150275677         0.48362926649466104      0.8679360622146063       0.06433153974752547      0.001530924157576517
4                         0.5181258896661964       0.8269934674497165       3.519019442327659E-4     0.0014319236461010467
3.979428179774309         0.5067175682178092       0.8408730394197965       0.06373296775886061      0.0017617379328421412
3.596590678254897         0.8                      0                        0                        0.030720262268509532
3.596590678254897         0.7991931406874949       0.007126879542173687     2.958321647907209E-4     0.027727075801244786
3.5999999999999996        0.8                      0                        0                        -0.09689904594110056
4                         1.731433101222211        0.22670076248021995      -5.622729877737957E-6    4.4335985260853824E-4
3.976378629506151         1.7451940161916843       0.22200549653757404      -0.002954355004146717    5.62691706655358E-4
3.9999999999999996        0.5414594814795501       0.7936864318179877       3.301040649627074E-4     0.0014988046783058265
3.979404849724254         0.5299004879086702       0.809595775334266        0.06279782438786934      0.0020118599907683415
3.9999999999999996        1.7041642755208688       0.23408040186955983      -5.006252757139825E-6    4.648686345080937E-4
3.9776439611107604        1.7189754126483676       0.23048561589525943      -0.0034441174288165825   4.789044012354896E-4
4                         0.5647930739159197       0.7562844265672094       3.047794695361613E-4     0.0015417764011308073
3.97938722504892          0.5531617284192232       0.774111440487677        0.061486152182843666     0.002257492556267306
4                         1.6755095485572506       0.23879218429537544      -8.000031865060632E-6    4.6033808895928446E-4
3.976453340111915         1.6912904533944904       0.2367137025797752       -0.004332903328545321    4.685594333801681E-4
4                         0.5881266668070788       0.714900404443077        2.7651951710683085E-4    0.0015515444705006952
3.979376981990562         0.5764633646265344       0.7345222864536375       0.05976189864090565      0.0024875305144783397
3.9999999999999996        1.6453985098914838       0.24060840512075732      -1.0596108119450635E-5   4.723917512956582E-4
3.974790202251498         1.6605972668310591       0.24029433899433775      -0.005538917964659166    4.4720075149909036E-4
4                         0.6114602600404061       0.6697441404715073       2.460143676406272E-4     0.0015132071223826415
3.979372213920809         0.5997785858366451       0.6910165233777824       0.0575783537149382       0.002692226288356986
3.9999999999999996        1.6137571517846554       0.23905525522111595      -1.311924311753923E-5    4.6686652884884907E-4
3.974252743133066         1.6298696727733175       0.24048013359143725      -0.006676427763883555    4.0432491052955254E-4
4                         1.582253805778161        0.23418250122919612      -1.4448606378617059E-5   4.540395076359483E-4
3.9747379555813214        1.5989454337076885       0.2373542377421535       -0.007638997225451632    3.587078778384296E-4
4                         0.6347938535287292       0.6211774560434655       2.1391345684528226E-4    0.001413516681104551
3.979375247409481         0.6231033598982779       0.6438798050512818       0.05487661258899821      0.00285474846693051
3.999999999999999         1.5530948374364666       0.22693233617536776      -1.4324901879991602E-5   4.2933635108975096E-4
3.9756562522815337        1.5689686760290984       0.23136307413137217      -0.008390076356806218    3.222488004353289E-4
4                         1.5266196662943916       0.218204771504793        -1.3911044812490135E-5   3.8150263954823954E-4
3.976578395620875         1.5410348264406535       0.223344493413723        -0.008929660172532534    3.0483719494180046E-4
4                         0.658127446963553        0.5697508487993337       1.8116982374488316E-4    0.00124386724484678
3.979385170407577         0.6464432575121752       0.5935587767715372       0.05160649353717283      0.002955102214228018
3.5999999999999996        0.8034385774353758       0                        0                        -0.17918740363149888
3.600817737848581         0.8034385774353758       2.947482490362791E-4     9.163240301550208E-4     -0.17580757000177333
4                         1.502295329378411        0.20855432255281073      -1.2488032691212904E-5   3.111308691043003E-4
3.977777843428191         1.5150342543965916       0.2139002713745748       -0.009167126977897027    2.718518301308412E-4
3.9999999999999996        0.6814610405266531       0.5162168363667434       1.4886449776937947E-4    0.001008220121912918
3.9793940004128165        0.6697996313264317       0.5407145131541307       0.047752848195457616     0.0029684543371834566
3.999999999999999         1.4787361359394142       0.19789649367046655      -1.1315057113675034E-5   2.5348468968323744E-4
3.9786823276614647        1.4904459673790362       0.2033972329198159       -0.009291882169553579    2.3742278531529832E-4
4.000000000000001         0.7047946341974117       0.4615024130764249       1.1811606813883701E-4    7.198956684381915E-4
3.979394247922361         0.6931652926024364       0.48623590847467746      0.043341865213931        0.0028771578869205027
4                         1.4553839460059121       0.18625085206205064      -1.048616036217815E-5    2.0822610536586433E-4
3.9791397232378465        1.4665469482101625       0.19194755948692713      -0.009415061435951102    2.1394703172760096E-4
3.9999999999999996        1.4320503556584847       0.17372548500390628      -9.761166957443474E-6    1.7102588700208248E-4
3.9792925516050377        1.4429669137841112       0.17965103880613945      -0.009525452958696454    2.012072837545821E-4
3.9999999999999996        0.7281282279472022       0.40664888101973773      9.003769019523125E-5     4.012824484280917E-4
3.979388168297856         0.7165202317150855       0.43119849568854         0.038458343034765974     0.002671472820842837
4                         1.4087167640444063       0.1604910416205393       -8.998823046831866E-6    1.3290680248505748E-4
3.9793477647245363        1.4195928900493744       0.16666753360353828      -0.009558132397453083    1.8695151539430176E-4
4                         1.3853831716218807       0.1467368182424922       -8.135999876452265E-6    9.514485584698243E-5
3.979360563261284         1.396305182545523        0.15312785209175694      -0.00950366770952772     1.6673689270008528E-4
3.9999999999999996        0.7514618217511816       0.352733193780955        6.56979607099246E-5      7.429950772065072E-5
3.979383908333091         0.7398440211731386       0.37673999378935585      0.03324671120431604      0.0023525226529093166
3.9999999999999996        1.3620495786971563       0.13265237483841424      -7.2081660242210556E-6   5.719406520462225E-5
3.979353237139715         1.3730120127310383       0.13917462223025015      -0.009359688444391362    1.4314753292839013E-4
4.000000000000001         1.3387159853904596       0.11842261631980698      -6.250153203708446E-6    1.980862465600554E-5
3.97935556854603          1.3497185017748237       0.12499905076805691      -0.00913186438260471     1.1338310716912346E-4
3.9999999999999996        0.77479541558727         0.30079973788972564      4.594667856292223E-5     -2.3919109449209084E-4
3.9793640348576833        0.763133257286039        0.3239286831702788       0.027926214685876968     0.001932793058916836
4                         1.3153823918779664       0.10422757572410118      -5.312201061036868E-6    -1.8208021141481546E-5
3.9793832049011693        1.3264385155513556       0.11078954328260127      -0.00882948464975235     7.587657471454558E-5
4                         1.292048798420965        0.09024738960082035      -4.393784565759382E-6    -5.5609349966998525E-5
3.979414701865979         1.3031526161658675       0.09671382718251233      -0.008478626408672354    2.9648768615218965E-5
3.9999999999999996        0.798129009461213        0.2517938557298304       3.109421400172887E-5     -5.221027288065086E-4
3.979259353867836         0.7864269414307102       0.2736451933632122       0.02276037553280449      0.001446988150350534
3.9999999999999996        1.2687152048016566       0.0766568846870543       -3.6199933123640687E-6   -9.288728528412475E-5
3.979442516474995         1.279854029088982        0.08294528451556173      -0.008100449457302676    -2.0509801951748538E-5
4                         1.2453816110696625       0.06362922856438831      -2.8748822658346173E-6   -1.313699941794733E-4
3.9794301124156832        1.2565540526556347       0.06965987105033496      -0.007723581502212993    -8.097140485773746E-5
4                         0.8216013171513743       0.20624656305002         2.0413276682879786E-5    -7.604129888848739E-4
3.978984317975724         0.8098656208653531       0.2264573891715775       0.01794265674230541      9.32534035925128E-4
4                         1.2220480172384809       0.05134355477428921      -2.276984413537235E-6    -1.7152823961806457E-4
3.9794496507114           1.2332709873529897       0.05704460354717433      -0.0073357083108083546   -1.4489215989728227E-4
4                         1.1987144233998432       0.039987083196349665     -1.7201126704359919E-6   -2.1253648235524747E-4
3.979484862833259         1.2099874772026225       0.04526523097920498      -0.0069523593814441965   -2.1817610814693712E-4
4                         0.8457442057027698       0.16398406802155321      1.2290522803960613E-5    -9.214457551095911E-4
3.978529650481659         0.8337490541251961       0.18261713378255306      0.01350957494043547      4.1769060987033313E-4
3.9999999999999996        1.1753808295247856       0.029752829842959034     -1.3165426152462832E-6   -2.558594262870274E-4
3.979513451493565         1.1866739652919647       0.03450071793178352      -0.006584285998830535    -2.916813145714346E-4
4.000000000000001         1.1520472356453564       0.020843827024056506     -1.0047479687151243E-6   -3.0427290108864003E-4
3.9795094059647567        1.1633580269844024       0.024959405283811704     -0.006244562038815089    -3.7228568712300154E-4
3.9999999999999996        1.1287136417546424       0.013490267836437217     -7.63725406367071E-7     -3.581182415930679E-4
3.979465912447964         1.140145951370263        0.016887695021969355     -0.0059296383188553      -4.576264395477459E-4
4.000000000000001         1.1053800478615383       0.007945778300531356     -6.340300786867494E-7    -4.177113592868805E-4
3.9793898330274864        1.1169914390397415       0.010492487924088885     -0.0056283526582770645   -5.47690629023885E-4
4                         1.0820450944972402       0.004484593741146607     -6.757850904452384E-7    -4.913484076129282E-4
3.979269302854447         1.0937367310689652       0.005987896281801043     -0.0053254682776263974   -6.422749520690642E-4
3.9999999999999996        0.870665857641119        0.12567584977944263      6.605101903784847E-6     -0.0010308059623157413
3.977945419554483         0.8584133083471405       0.14237961758389697      0.009445960988069463     -5.100598459235473E-5
4                         1.0581971957964422       0.0034251355381194905    -8.924186598630776E-7    -5.843165145855235E-4
3.978974006209518         1.0701203194925348       0.003682101337965774     -0.0050239563792198174   -7.453344910705518E-4
4                         0.8967936281371278       0.09151874392036448      2.5450456101754585E-6    -0.0010828885927836374
3.9773981105613117        0.8841054858885772       0.10626188458546347      0.005774246239918886     -4.5478660708571757E-4
3.9999999999999996        1.0333958362277158       0.005378031080795581     -1.1642204276959812E-6   -6.966931582566381E-4
3.9784111982271617        1.0457614779889388       0.004050573149636735     -0.004678508379030458    -8.613962757769443E-4
3.9999999999999996        1.0075245499725987       0.011209968126241462     -1.3851847495079696E-6   -8.193057434395223E-4
3.9777265688474595        1.0203734617736766       0.007832123809450857     -0.0041607779609451985   -9.714076549154268E-4
4                         0.98036195548741         0.022050350261266075     -1.8724170300211972E-6   -9.538671738584737E-4
3.977219578219001         0.9938382745620898       0.016002638290105287     -0.003289262168261074    -0.001049397741776948
3.9999999999999996        0.9522399088596932       0.03901652668542405      -7.608288529911792E-7    -0.00103909955328725
3.976610441955502         0.9664432193735402       0.02950771213058619      -0.0019732358503211683   -0.001074770569773521
4                         0.9242544552163419       0.06221390803250144      5.433073715008786E-8     -0.0010829188881120247
3.9768032708382606        0.9385151078891034       0.04917152208542081      2.177450864473373E-6     -9.68653010939843E-4
3.9770615218833054        0.9108836716439076       0.07495160161800991      0.00258590247719145      -7.671306729974676E-4
3.5965906782548966        1.1                      0                        0                        8.589118042737488E-4
3.5999999999999996        1.1                      0                        0                        -0.010156900569702186
3.5965906782548966        1.1007980656100738       3.2257057445809415E-4    -3.3003940307710184E-5   4.801467210187628E-4
3.5999999999999996        1.0965614225646245       0                        0                        -0.022934948681969068
3.6008077804127216        1.0965614225646245       3.3385834393715735E-5    -5.703940103821065E-4    -0.02258222641652579
0.013377926421407338      0.006357683016290521     0.025231018921748165     3.1183460845664297E-6    3.760229363934667
0.02675585284281201       0.006349723302021816     0.025208462108944195     -3.7553537351150017E-6   3.75925396159951
0.040133779264216685      0.0063417635877531095    0.025199663438441034     -8.118710999009487E-6    3.7582346455002353
0.03478378506897108       0.013262451382004182     0.052322366036750174     -2.759612148167229E-5    3.758638420063287
0.05351170568562136       0.006347528027796095     0.025257348421662253     -8.388806246042622E-6    3.7571734060892554
0.04725022344720569       0.012911098380656849     0.05101150130522802      -3.409203092603211E-5    3.7576406285646784
0.020924733351264244      0.014323483843173364     0.056432586313129356     -6.8515244221031875E-6   3.7596649159725892
0.06688963210702603       0.006363901872401528     0.025357602659900245     -1.0833897344309108E-5   3.756145168495771
0.060277031840416107      0.013082712382440595     0.051751205593448875     -3.566485972083228E-5    3.7566178172012354
0.03110015027748947       0.019781981632489957     0.0775153659226805       -4.745181407173219E-5    3.7588945156635303
0.04253797123083839       0.019866657545930005     0.0779207932125876       -6.778419081038762E-5    3.757986657015192
0.05430988743446886       0.02058542005500984      0.08075729455474313      -8.837640104886044E-5    3.757040620987533
0.022393442367188415      0.025080120246897455     0.09774761377393539      -2.749465164378874E-5    3.7595256489961737
0.0802675585284307        0.006386500058905005     0.02550467150192664      -1.6355640415705518E-5   3.755087558588131
0.07189947928251289       0.012305757075135865     0.04878879210637705      -5.031308312098699E-5    3.7557091497009183
0.09364548494983538       0.0064098868685956815    0.02565790246694389      -1.5866595660633184E-5   3.7540092697207457
0.0858274747732618        0.013144621577073504     0.052187227269995175     -5.9672923147674094E-5   3.754605743278374
0.10702341137124005       0.006430376903696545     0.02581054845647477      -2.1850513680087516E-5   3.752942438391135
0.09918499440273786       0.013513364937107858     0.053764600845355885     -7.320565231475869E-5    3.753506545356418
0.12040133779264472       0.006446842872131336     0.025969504853491854     -2.435300884975529E-5    3.75184038373484
0.1126564041019406        0.01375873249894923      0.05488922005819117      -9.902587984503951E-5    3.7524256374691576
0.1337792642140494        0.006460097458842514     0.026125135688951355     -2.7811830614879003E-5   3.7507188791984296
0.12545593548273765       0.012991619488344631     0.05205135320715681      -9.972230755878813E-5    3.751333156543104
0.0678012630856618        0.019982568883643373     0.07857190911334505      -1.0012418762638904E-4   3.75600394196895
0.06140563355824077       0.031216474172515565     0.12123903115502414      -2.250754551802994E-4    3.756471591640435
