% Model:              ns2d_C.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 23:07
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=100               v @ Re=100               p @ Re=100
0.004006647973465394      0.008147082111446234     1.6383582092154212E-6    -2.741431496197276E-6    -4.851153045417224E-6
0.0040066479734653946     0.016847327087023307     2.8441659314614614E-6    -1.1641777158007948E-5   -4.556064165030948E-6
0.004006647973465395      0.004006647973465352     5.978087882715604E-7     -5.978145209467209E-7    7.233737061998769E-11
0.008147082111446234      0.9918529178885537       0.006246035787295153     0.024831017875394563     -0.2302109439183032
0.008147082111446234      0.9959933520265344       0.01405561386605531      0.014380070159273664     -0.24890365022095037
0.008147082111446234      1                        0.03226108532928175      2.1854463708415552E-5    -0.25594055296704904
0.008147082111446236      0.9785834750753261       5.68160591463679E-4      0.03591851117834712      -0.17467574323180288
0.008147082111446236      0.9831526729129767       0.001442403459557564     0.034126060898691336     -0.19080856487385248
0.008147082111446236      0.9875742303261598       0.0030239707358711678    0.030821470452329528     -0.20939629031398496
0.008147082111446238      0.9533444559452415       -7.057791942544572E-4    0.035835169172809954     -0.11931143536137533
0.008147082111446238      0.9587291797526388       -6.225713534894579E-4    0.03647409913777646      -0.12791950668428984
0.008147082111446238      0.9639399117704894       -4.885032279762629E-4    0.0369067275938984       -0.1375481053023333
0.008147082111446238      0.9689822740406866       -2.792287553886114E-4    0.037051129150637616     -0.1483808530602977
0.00814708211144624       0.9360872596595095       -7.773320545863683E-4    0.03319036962400446      -0.0983132923688703
0.00814708211144624       0.94202959989659         -7.748177142725448E-4    0.03415542705339939      -0.10461180549198057
0.00814708211144624       0.9477799305805481       -7.532302373775892E-4    0.03504797681666897      -0.11158029347444301
0.00814708211144624       0.9738617069450864       4.7125918559694704E-5    0.03678566617348458      -0.16065490236351998
0.008147082111446241      0.9170429900672549       -7.130489259177155E-4    0.030094993076918927     -0.08272860829080741
0.008147082111446241      0.9236006908437957       -7.432851642257705E-4    0.03114120037603049      -0.08743169857914804
0.008147082111446241      0.9299464984695951       -7.656248829921241E-4    0.03217868044140106      -0.09260811777528759
0.008147082111446243      0.9032633714738633       -6.370210332399052E-4    0.028030513886082367     -0.07455429627224626
0.008147082111446243      0.9102663208061497       -6.770568165771033E-4    0.02905418128508978      -0.07845045266016605
0.008147082111446245      0.8808200158758865       -5.054382704173856E-4    0.025151673965153644     -0.06478771205955816
0.008147082111446245      0.8885481573895359       -5.50154774092153E-4     0.026071963934801524     -0.06775679048964092
0.008147082111446246      0.8560525329379954       -3.7551902274168835E-4   0.022685140901703833     -0.057241359486334464
0.008147082111446246      0.8645809640919436       -4.174985906602566E-4    0.023454969949157693     -0.05955746252756417
0.008147082111446246      0.8728338236378431       -4.609936983318375E-4    0.02427804677716094      -0.062064036163034644
0.008147082111446246      0.8960265863422582       -5.943362474767844E-4    0.02703375645132473      -0.07100148935701066
0.008147082111446248      0.83813184205777         -2.9788852142272445E-4   0.02131047647654182      -0.053081432818474716
0.008147082111446248      0.8472393285519153       -3.3552265383618907E-4   0.021970136501041213     -0.05509059545236969
0.00814708211144625       0.8287202470683194       -2.629148009055728E-4    0.020705685345527854     -0.051191469476597265
0.008147082111446251      0.7985575594534697       -1.758599346990496E-4    0.019202200421574077     -0.04603246629343453
0.008147082111446251      0.8089437745317786       -2.01776001979002E-4     0.01965421623359424      -0.047686095560970504
0.008147082111446253      0.7878245377956054       -1.531141240907318E-4    0.018794523740686023     -0.044421646063406206
0.008147082111446253      0.8189943890829801       -2.30825401021726E-4     0.020154355928011975     -0.04939961560747539
0.008147082111446255      0.7652713671280647       -1.1703563339607114E-4   0.018093925200573898     -0.04126711550283193
0.008147082111446255      0.7767331293239312       -1.335251852790757E-4    0.01842676065865447      -0.042837947820687554
0.008147082111446257      0.7411869026413342       -9.294144800519593E-5    0.017510777380275174     -0.03811439200399786
0.008147082111446257      0.7534268847099752       -1.0355011518715424E-4   0.017790551994567298     -0.03969635880445621
0.008147082111446258      0.7285382147753419       -8.505635720648323E-5    0.017248418720710926     -0.03651146686516422
0.00814708211144626       0.7019596775045114       -7.674322341291053E-5    0.01675009457262698      -0.03321171754552496
0.00814708211144626       0.7154671739981499       -7.972054091641076E-5    0.016997053468311013     -0.03487942289588823
0.008147082111446262      0.6880011515817694       -7.592044064355358E-5    0.016500869839402407     -0.0315035123936072
0.008147082111446264      0.6735765358857654       -7.703817708199629E-5    0.016242694598415767     -0.029751684080857533
0.008147082111446265      0.6586702671917043       -7.98731877916501E-5     0.015968961450893906     -0.027954997369304017
0.008147082111446267      0.6273479021960977       -8.976612131900837E-5    0.015349256326529923     -0.024231528485855927
0.008147082111446267      0.6432662626024449       -8.419558444785287E-5    0.01567321177663947      -0.02611402629617155
0.008147082111446269      0.6108980110942048       -9.63414549225923E-5     0.014991238820144517     -0.022312074365076547
0.00814708211144627       0.5938988409311629       -1.0366424456367055E-4   0.014593822815926919     -0.020362893520716206
0.008147082111446272      0.5763320507048854       -1.1148038216720845E-4   0.01415221629972978      -0.018392731345611205
0.008147082111446274      0.5581786869880525       -1.1950829959537647E-4   0.013662483238953988     -0.016413776224465854
0.008147082111446276      0.5394191634785914       -1.2749681384726158E-4   0.013121454821039089     -0.01443875811578612
0.008147082111446277      0.5200332398673271       -1.351207671463238E-4    0.01252724898360841      -0.012485119313300156
0.00814708211144628       0.5000000000000001       -1.422146726147427E-4    0.011878920600557142     -0.010568708637166309
0.008147082111446281      0.4799667601326732       -1.4820539583484385E-4   0.011199889599150813     -0.008770697799213639
0.008147082111446283      0.4605808365214086       -1.5280460044799746E-4   0.010519040975600817     -0.00715167739080579
0.008147082111446286      0.40610115906883726      -1.5915334751007954E-4   0.008527561586552188     -0.0032881879418874406
0.008147082111446286      0.4236679492951146       -1.582050512325576E-4    0.009177596001094654     -0.0044192933140561035
0.008147082111446286      0.4418213130119474       -1.5612434769751157E-4   0.009843054185635986     -0.005703742984152896
0.00814708211144629       0.38910198890579534      -1.5906642439062176E-4   0.007896895213021527     -0.0023004470531009014
0.008147082111446291      0.35673373739755504      -1.5623653451789097E-4   0.006705583523410598     -7.112248538003353E-4
0.008147082111446291      0.3726520978039025       -1.580584322312266E-4    0.007288772734186649     -0.0014450403801326147
0.008147082111446293      0.34132973280829576      -1.537073469803005E-4    0.006149073762966997     -8.811829212424942E-5
0.008147082111446295      0.3264234641142345       -1.5056884085386737E-4   0.005620396410657643     4.3469568010129063E-4
0.008147082111446297      0.3119988484182304       -1.4691204282044626E-4   0.005120220574086649     8.672896579612569E-4
0.008147082111446298      0.2845328260018502       -1.3836157182026175E-4   0.004206045407147456     0.0014991710576062582
0.008147082111446298      0.2980403224954885       -1.4281859712272687E-4   0.004648798049970859     0.0012191422805945234
0.0081470821114463        0.2714617852246581       -1.3360515348408833E-4   0.0037916045872066566    0.0017156470404315087
0.008147082111446302      0.24657311529002482      -1.2341077855641493E-4   0.0030452006693695625    0.0019878868385075116
0.008147082111446302      0.2588130973586657       -1.2860541161103747E-4   0.0034049029235389684    0.0018762157547946867
0.008147082111446304      0.22326687067606885      -1.1259712988108946E-4   0.0024032461768924815    0.002089560138418389
0.008147082111446304      0.2347286328719353       -1.1806285556217025E-4   0.0027116333978356483    0.002057062536638808
0.008147082111446305      0.21217546220439468      -1.0704376010908755E-4   0.002119022322915863     0.0020906478690398073
0.008147082111446307      0.19105622546822132      -9.577244272325528E-5    0.001618822821154985     0.0020171354430714235
0.008147082111446307      0.2014424405465303       -1.0142830642375023E-4   0.0018579064077061584    0.0020650799679755314
0.008147082111446309      0.17127975293168068      -8.441067306740545E-5    0.0012024330497178912    0.0018690834316983905
0.008147082111446309      0.18100561091701992      -9.009461744137016E-5    0.0014006902809155734    0.0019506559496144194
0.00814708211144631       0.15276067144808472      -7.307816445608972E-5    8.613173762147979E-4     0.0016726421976986715
0.00814708211144631       0.16186815794223003      -7.873441908644766E-5    0.0010229893344813727    0.0017754960339613913
0.008147082111446312      0.12716617636215694      -5.6340182118614886E-5   4.7289193470494893E-4    0.0013316719978008868
0.008147082111446312      0.13541903590805648      -6.187033002013728E-5    5.872453381982822E-4     0.0014486688883936173
0.008147082111446312      0.14394746706200423      -6.745321322744974E-5    7.163996228093886E-4     0.0015629724621621988
0.008147082111446314      0.11145184261046429      -4.5482827572125014E-5   2.8487910321599996E-4    0.0010962970338375053
0.008147082111446314      0.11917998412411362      -5.087376610177118E-5    3.7240526995364334E-4    0.0012137052409055013
0.008147082111446316      0.08973367919385028      -2.9900546624104645E-5   9.139007569429368E-5     7.601797839149346E-4
0.008147082111446316      0.0967366285261368       -3.4980658610591615E-5   1.4521487956233934E-4    8.684105633854912E-4
0.008147082111446316      0.10397341365774188      -4.018028358267335E-5    2.0943386762552034E-4    9.808004377064568E-4
0.008147082111446317      0.03606008822951071      5.88478675315348E-6      -5.5465589449058105E-5   8.936859197634644E-5
0.008147082111446317      0.07005350153040495      -1.558527740191493E-5    -1.575927916274961E-5    4.6908481891480796E-4
0.008147082111446317      0.07639930915620428      -2.0178663097718413E-5   1.169145931291762E-5     5.59767731686704E-4
0.008147082111446317      0.08295700993274494      -2.4959114275562194E-5   4.7147340200144905E-5    6.57030819345332E-4
0.008147082111446319      0.05797040010341013      -7.087584704409576E-6    -4.97276903166845E-5     3.0972578377531587E-4
0.008147082111446319      0.06391274034049056      -1.1209570292546055E-5   -3.597685951821624E-5    3.8557332553925224E-4
0.00814708211144632       0.031017725959313364     7.917913975110797E-6     -4.852882228822976E-5    5.568577701516227E-5
0.00814708211144632       0.04127082024736123      3.2897390106552607E-6    -5.985945790019148E-5    1.316237165420768E-4
0.00814708211144632       0.04665554405475837      2.171598712535041E-7     -6.0894776545811456E-5   1.8250606368594958E-4
0.008147082111446323      0.016847327087023307     9.57888314724194E-6      -2.101742595850091E-5    2.850909145295578E-6
0.008147082111446323      0.02141652492467401      9.884993223786583E-6     -3.0423039764546876E-5   1.2973883398207517E-5
0.008147082111446323      0.026138293054913518     9.289614954164121E-6     -3.989113507840168E-5    3.0359554210624494E-5
0.008147082111446323      0.05222006941945181      -3.261879854063854E-6    -5.77771801771871E-5     2.4193770800117414E-4
0.008147082111446324      0                        0                        0                        9.490846677304763E-6
0.008147082111446324      0.008147082111446234     5.886645141062488E-6     -5.885711058406614E-6    3.1272326208179057E-9
0.008147082111446326      0.012425769673840273     8.256745303912851E-6     -1.2566957819906117E-5   -9.875803848512758E-7
0.008147082111446328      0.004006647973465352     2.7410484118433645E-6    -1.6379328156714883E-6   4.851730838314223E-6
0.012425769673840235      0.031017725959313378     1.5126310988358548E-5    -5.968660902783084E-5    5.540582626385274E-5
0.012425769673840235      0.05797040010341013      -1.79517165674957E-5     -4.597399091945919E-5    2.955315410249763E-4
0.012425769673840237      0                        0                        0                        1.3820741823258108E-5
0.012425769673840237      0.004006647973465353     6.569296108013908E-6     -2.40798863841132E-6     7.307448781932324E-6
0.012425769673840237      0.008147082111446236     1.256522463852696E-5     -8.249391107246707E-6    1.0002531971315164E-6
0.012425769673840237      0.06391274034049056      -2.7062958211605768E-5   -2.268943821732311E-5    3.672279981150689E-4
0.012425769673840237      0.10397341365774188      -9.143299253845862E-5    3.5769355500617434E-4    9.316056333476531E-4
0.012425769673840239      0.02141652492467401      1.9669482626404584E-5    -3.884294857546341E-5    1.4263485036669382E-5
0.012425769673840239      0.026138293054913518     1.82087234061095E-5      -4.997432008262795E-5    3.116647042457226E-5
0.012425769673840239      0.03606008822951071      1.0632350859525453E-5    -6.680264258183394E-5    8.73851535513862E-5
0.012425769673840239      0.046655544054758365     -1.8436142042939362E-6   -6.855977203222602E-5    1.7539746353704058E-4
0.012425769673840239      0.08295700993274494      -5.7550931574133395E-5   1.0888880754143736E-4    6.243264894399416E-4
0.012425769673840239      0.13541903590805648      -1.398724715762016E-4    9.296320038808127E-4     0.0013753589018212762
0.01242576967384024       0.012425769673840273     1.693211308817444E-5     -1.6921723455153785E-5   1.1141965080642399E-8
